"Job Name","Working Title","Location","Organization Name","Department Description","Brief Description","Detailed Description","Job Requirements","Additional Details","How To Apply","Link"
"IRC7780","Phlebotomist.1","","Laboratory","","EDUCATION - TRAINING - EXPERIENCE
Â
1.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Minimum High school Graduate or equivalent.Â
2.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Phlebotomy course at accredited facility or experience in Phlebotomy preferred.
3.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Falls Prevention, OSHA, and Restraints training must be obtained with in 30 days of hire and are renewable annually.
Â","Fulltime; 4am - 12:30pm","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7780&p_spid=8102&oapc=299&oas=EEFp-dYFEOctWqPCxGsrgQ.."
"IRC7781","Phlebotomist.1","","Laboratory","","EDUCATION - TRAINING - EXPERIENCE
Â
1.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Minimum High school Graduate or equivalent.Â
2.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Phlebotomy course at accredited facility or experience in Phlebotomy preferred.
3.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Falls Prevention, OSHA, and Restraints training must be obtained with in 30 days of hire and are renewable annually.
Â","Fulltime; 11:30am - 8pm","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7781&p_spid=8103&oapc=302&oas=Gk1WFdIQfXvb3vY2sv00-Q.."
"IRC6557","Phlebotomist.1","","Laboratory","","EDUCATION - TRAINING - EXPERIENCE
Â
1.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Minimum High school Graduate or equivalent.Â
2.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Phlebotomy course at accredited facility or experience in Phlebotomy preferred.
3.Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Falls Prevention, OSHA, and Restraints training must be obtained with in 30 days of hire and are renewable annually.
Â","Part-time","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=6557&p_spid=6879&oapc=305&oas=dybkkFMqGZYdtAMR87TuHA.."
"IRC7637","Customer Support Analyst.2","","Information Systems","","Minimum Qualifications
ZeroÂ to 2 years experience supporting networked PCs, printers, monitors, laptops, and networked printers. Experience installing and/or troubleshooting current and legacy desktop operating systems. device drivers, networked printers, IRQ resolution, and Microsoft Office suite of products. Prior experience installing NIC cards, Internet and TCP/IP protocols. Candidate must have demonstrated excellent customer service skills providing support to technical staff, professionals, administrative, hospital staff end users and vendors. 
AdditionalÂ Qualifications
Three to five years experience supporting networked PCs, printers, monitors, laptops, and networked Lexmark / HP printers. 
Experience installing and/or troubleshooting Windows 98, NT, 2000, and XP device drivers, networked printers, IRQ resolution, and Microsoft Office suite of products. 
A thorough understanding of Windows registry and group policy. Prior experience installing and troubleshooting NIC cards, Internet connectivity, and TCP/IP. 
Candidate must have demonstrated excellent customer service skills providing support to technical staff, professionals, administrative and hospital staff end users. 
Candidates must have the following certifications for this position: A+ or Microsoft MCP. 
Â","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7637&p_spid=7959&oapc=308&oas=DHNLizbkeVWv14Dyw0wIWA.."
"IRC7277","Information Systems Specialist","","Information Systems","","POSITION SUMMARY:
Provide first level of technical support for computer hardware and software to the user community. Provide guidance and instruction on the use of applications. Assist with the implementation of new systems, upgrades, system downtimes, and troubleshooting systems with vendors and information systems personnel. 
EDUCATION / TRAINING / EXPERIENCE:
• High school graduate or equivalent.Â 
• Proficient in Windows operating systems.Â 
• Excellent verbal and written communications skills necessary to work with users.Â 
• Excellent problem solving skills.Â 
• Ability to work with diverse teams.
• Good time management skills.","Fulltime","Apply online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7277&p_spid=7599&oapc=311&oas=fGRTnYVZS3VE2s1hPjHr1g.."
"IRC7814","Health Information Management","","5530 Health Information Management","","Registerred Health Information Administrator, RHIA, or Registered Health Information Technician, RHIT, with a 
Certified Coding Specialist, CCS, certification preferred and a minimum of 3 years coding experience and previous 
supervisory experience.Â 
Working knowledge of DRG, ICD-9, APC, and CPT coding logic.","Full-time","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7814&p_spid=8136&oapc=315&oas=adYlxL_V83jOVC9fObl6rA.."
"IRC7707","Food Service Worker","","Food and Nutrition Services","","Education, Training, and Experience*Â High School Diploma or Equivalent preferred.*Â Minimal Computer Usage
*OSHA training to be obtained with in 30 days of hire and renewable annually.
Â
Â","Fulltime; 12pm-8:30pm, every other weekend, and rotating holidays","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7707&p_spid=8029&oapc=318&oas=5_Yo-V0tRf5DtgmRWPzaNQ.."
"IRC7482","Chef","","Food and Nutrition Services","","High School Diploma or equivalent.Â One year experience required or the completion of a recognized chef's program.Â 
Prior educational training preferred.Â Ability to perform simple mathematical calculations.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7482&p_spid=7804&oapc=321&oas=Th2aCp48QWGtuHFGogO6Kg.."
"IRC7587","Food Service Worker","","Food and Nutrition Services","","Education, Training, and Experience*Â High School Diploma or Equivalent preferred.*Â Minimal Computer Usage
*OSHA training to be obtained with in 30 days of hire and renewable annually.
Â
Â","Fulltime; 12PM - 8:30PM, Every other Weekend, and Rotating Holidays","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7587&p_spid=7909&oapc=324&oas=tkny5uRAtf_Mgpc8zAgumA.."
"IRC7650","Food Service Worker","","Food and Nutrition Services","","Education, Training, and Experience*Â High School Diploma or Equivalent preferred.*Â Minimal Computer Usage
*OSHA training to be obtained with in 30 days of hire and renewable annually.
Â
Â","Fulltime","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7650&p_spid=7972&oapc=327&oas=5yob9Zm__Mi21LZywRfnFQ.."
"IRC7676","Hospitality Meal Service Representative","","Food and Nutrition Services","","EDUCATION â€“ TRAINING - EXPERIENCE
Â Â Â Â Â Â Â Â Â Â Â A.Â High school graduate or equivalent required.
B.Â Â Â Â Prefer a minimum of 3-5 years in hospital food service work.
C.Â Â Â Â Prefer a knowledge of and/or coursework in dietetics.
D.Â Â Â Â Falls Prevention to be obtained with in 30 days of hire
E.Â Â Â Â Â OSHA to be obtained with in 30 days of hire","Part time","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7676&p_spid=7998&oapc=330&oas=HrGZMF8d4AW-Tkx-OEiK0Q.."
"IRC7742","Dietetic Tech","","Dieticians - Nutrition Services","","Requirements:
High school diploma or equivalent.
Minimum 2 years of experience in Hospital Nutrition work is preferred.
Minimum 2 years of course work in dietetics is preferred.","Parttime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7742&p_spid=8064&oapc=333&oas=xcLwucOICn3bF_GQQdGNXA.."
"IRC7688","Food Service Worker","","Food and Nutrition Services","","Education, Training, and Experience*Â High School Diploma or Equivalent preferred.*Â Minimal Computer Usage
*OSHA training to be obtained with in 30 days of hire and renewable annually.
Â
Â","Fulltime; 12pm - 8:30 pm, Every other weekend, Rotating Holidays (as scheduled)","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7688&p_spid=8010&oapc=336&oas=NJnuIE4jKNWLYySD7WxkwQ.."
"IRC7540","Food Service Worker","","Food and Nutrition Services","","Education, Training, and Experience*Â High School Diploma or Equivalent preferred.*Â Minimal Computer Usage
*OSHA training to be obtained with in 30 days of hire and renewable annually.
Â
Â","Part time; 12pm-8:30pm","Online at www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7540&p_spid=7862&oapc=339&oas=jo_JzJ2ypt-IwOXQLhC8Ew.."
"IRC7803","Food Service Worker","","Food and Nutrition Services","","Education, Training, and Experience*Â High School Diploma or Equivalent preferred.*Â Minimal Computer Usage
*OSHA training to be obtained with in 30 days of hire and renewable annually.
Â
Â","Fulltime; 12pm-8:30pm, Every Other Weekend and Rotating Holidays","Online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7803&p_spid=8125&oapc=342&oas=6uP8FDhq6UdoMWNyoA2mBw.."
"IRC7805","Food Service Worker","","Food and Nutrition Services","","Education, Training, and Experience*Â High School Diploma or Equivalent preferred.*Â Minimal Computer Usage
*OSHA training to be obtained with in 30 days of hire and renewable annually.
Â
Â","Part-time","Online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7805&p_spid=8127&oapc=346&oas=1j9xuQMnWSL0o2L3E_XN1Q.."
"IRC7806","Food Service Worker","","Food and Nutrition Services","","Education, Training, and Experience*Â High School Diploma or Equivalent preferred.*Â Minimal Computer Usage
*OSHA training to be obtained with in 30 days of hire and renewable annually.
Â
Â","Part-time","Online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7806&p_spid=8128&oapc=349&oas=Kqnny2xGQLmfEAZiDcntSg.."
"IRC7761","Food Service Worker","","Food and Nutrition Services","","Education, Training, and Experience*Â High School Diploma or Equivalent preferred.*Â Minimal Computer Usage
*OSHA training to be obtained with in 30 days of hire and renewable annually.
Â
Â","Part-time","Online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7761&p_spid=8083&oapc=352&oas=P60npxpHgPa0lhGs-8Innw.."
"IRC7414","0030.Housekeeper","","7550 SMH Housekeeping","","","Full-timeÂ 12:30PM to 9:00PM","apply@lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7414&p_spid=7736&oapc=355&oas=8hajGnJ0n9ixM18XGlEsPw.."
"IRC7052","BMET.1","","Clinical Engineering","","High school diploma or GED required.Â 
EDUCATION, TRAINING, EXPERIENCE
A.Â Â Â Â Â Â Â Â Â Â Must have high school diploma or GED.
B.Â Â Â Â Â Â Â Â Â Â Minimum of two (2) years of vocational school education or an associate degree in electronics program.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7052&p_spid=7374&oapc=358&oas=4rnPAnGC9AMyYK0WyHnHAA.."
"IRC6803","CNA","","Post Op Unit","","High School Diploma required.Â Nurse Assistant Certification with the State of Louisiana required.Â Â","Fulltime; 3p - 11p","Online at www.lafayettegeneral.com","3PMâ€“11PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=6803&p_spid=7125&oapc=361&oas=EpHfCD9oTcJMxgFLkMf8vQ.."
"IRC6893","CNA","","Med/Surg 9 West","","EDUCATION/TRAINING/EXPERIENCE:
High School Diploma or GED required.
Maintains Certified Nurses Assistant requirements in the State of Louisiana required.
CPR certification to be obtained with 90 days of hire.
Falls Prevention, OSHA, and Restraints training to be obtained with in 30 days of hire.
Â","Part-time; Days/Evenings/Nights","Online @ www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=6893&p_spid=7215&oapc=364&oas=TzovDhRQbeQUwOt4o0rQWA.."
"IRC7019","CNA","","7th Floor","","EDUCATION/TRAINING/EXPERIENCE:
Current Certified Nurses Assistant requirements in the State of Louisiana required
BLS Certification (CPR-B) to be obtained with in 90 days of hire
OSHA, Falls Prevention, Restraints to be obtained with in 30 days of hire and renewable annually.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7019&p_spid=7341&oapc=367&oas=_J9F7tKZ7ozJ_OXDRL7ysQ.."
"IRC7018","CNA","","7th Floor","","EDUCATION/TRAINING/EXPERIENCE:
Current Certified Nurses Assistant requirements in the State of Louisiana required
BLS Certification (CPR-B) to be obtained with in 90 days of hire
OSHA, Falls Prevention, Restraints to be obtained with in 30 days of hire and renewable annually.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7018&p_spid=7340&oapc=370&oas=JKCd5KqAVBPjGXbRxzDrkg.."
"IRC7017","CNA","","7th Floor","","EDUCATION/TRAINING/EXPERIENCE:
Current Certified Nurses Assistant requirements in the State of Louisiana required
BLS Certification (CPR-B) to be obtained with in 90 days of hire
OSHA, Falls Prevention, Restraints to be obtained with in 30 days of hire and renewable annually.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7017&p_spid=7339&oapc=373&oas=FpVzzwlMv5uYN4JVndMgjg.."
"IRC6845","PRN CNA","","SMH Nursing Services","","EDUCATION/TRAINING/EXPERIENCE:
Current Certified Nurses Assistant requirements in the State of Louisiana required
BLS Certification (CPR-B) to be obtained with in 90 days of hire
OSHA, Falls Prevention, Restraints to be obtained with in 30 days of hire and renewable annually.","Full-tiem postion","Online @ www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=6845&p_spid=7167&oapc=377&oas=5x037txo0956dZwV4J9vqw.."
"IRC7705","CNA","","Med/Surg 9 West","","EDUCATION/TRAINING/EXPERIENCE:
High School Diploma or GED required.
Maintains Certified Nurses Assistant requirements in the State of Louisiana required.
CPR certification to be obtained with 90 days of hire.
Falls Prevention, OSHA, and Restraints training to be obtained with in 30 days of hire.
Â","Fulltime; 3pm-11pm","Online @ www.lafayettegeneral.com","3PMâ€“11PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7705&p_spid=8027&oapc=380&oas=Ya5196F9-6aUASksPLr0oA.."
"IRC7503","CNA","","Post Op Unit","","High School Diploma required.Â Nurse Assistant Certification with the State of Louisiana required.Â Â","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7503&p_spid=7825&oapc=383&oas=GJ8h57LFbDaHx-mYCropbg.."
"IRC7502","CNA","","Post Op Unit","","High School Diploma required.Â Nurse Assistant Certification with the State of Louisiana required.Â Â","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7502&p_spid=7824&oapc=386&oas=j8s7jiTzIpuyF76lbBimbg.."
"IRC7766","CNA","","St. MARTIN HOSPITAL","","Maintains Certified Nurses Assistant requirements in the State of Louisiana
Maintains current BLS Certification (CPR-B)
Maintains required in services in:
1.Â Safety
2.Â Fire
3.Â Body Mechanics
4.Â Infection Control
Completes annual employee health requirements
OSHA requirements are met","","www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7766&p_spid=8088&oapc=389&oas=XuB1KhO9oSdZ7NigMNUCjw.."
"IRC7769","CNA","","St. MARTIN HOSPITAL","","Maintains Certified Nurses Assistant requirements in the State of Louisiana
Maintains current BLS Certification (CPR-B)
Maintains required in services in:
1.Â Safety
2.Â Fire
3.Â Body Mechanics
4.Â Infection Control
Completes annual employee health requirements
OSHA requirements are met","","www.lafayettegeneral.com
Â","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7769&p_spid=8091&oapc=392&oas=0bhf9MVTGejtw7RFYTpgVA.."
"IRC7310","CNA","","1120 - 8th Floor","","EDUCATION/TRAINING/EXPERIENCE:
High School Diploma or GED required.
Maintains Certified Nurses Assistant requirements in the State of Louisiana required.
CPR certification to be obtained with 90 days of hire.
Falls Prevention, OSHA, and Restraints training to be obtained with in 30 days of hire.
Â
Â
Â","Fulltime; 3p - 11p","Online @ www.lafayettegeneral.com","3PMâ€“11PM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7310&p_spid=7632&oapc=395&oas=wYXD6a1jX6LrCHZiHECJ2g.."
"IRC7403","CNA","","Post Op Unit","","High School Diploma required.Â Nurse Assistant Certification with the State of Louisiana required.Â Â","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7403&p_spid=7725&oapc=398&oas=52nsu3N8x9sEzWvvAaK1SQ.."
"IRC7406","CNA","","Post Op Unit","","High School Diploma required.Â Nurse Assistant Certification with the State of Louisiana required.Â Â","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7406&p_spid=7728&oapc=401&oas=5fSQpbMXvLSZnVBsgLTIZg.."
"IRC7064","CNA","","7th Floor","","EDUCATION/TRAINING/EXPERIENCE:
Current Certified Nurses Assistant requirements in the State of Louisiana required
BLS Certification (CPR-B) to be obtained with in 90 days of hire
OSHA, Falls Prevention, Restraints to be obtained with in 30 days of hire and renewable annually.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7064&p_spid=7386&oapc=404&oas=i-NprqUzq2UE6teEhrDLxQ.."
"IRC7063","CNA","","7th Floor","","EDUCATION/TRAINING/EXPERIENCE:
Current Certified Nurses Assistant requirements in the State of Louisiana required
BLS Certification (CPR-B) to be obtained with in 90 days of hire
OSHA, Falls Prevention, Restraints to be obtained with in 30 days of hire and renewable annually.","Fulltime","Online at www.lafayettegeneral.com","Other","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7063&p_spid=7385&oapc=408&oas=3oAIdkNkosB6aW905yN0-Q.."
"IRC7267","CNA","","Post Op Unit","","High School Diploma required.Â Nurse Assistant Certification with the State of Louisiana required.Â Â","Fulltime; 11p - 7a","Online at www.lafayettegeneral.com","11PM-7AM","","http://irecruit.lgmc.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=1960293339&retainAM=N&addBreadCrumb=RP&p_svid=7267&p_spid=7589&oapc=411&oas=-JxISGaGvB9Z3Nc9yox_sA.."
